scope,district_number,seats,fractional_seats,floor_override,bonus_seats,target_population,actual_population,convex_hull_ratio,num_geom_parts,is_contiguous,members,district_id,scope_jurisdiction_id
Louisiana,1,5,5.016169,f,0,2369539,2369539,0.646999,7,t,Ascension; East Baton Rouge; East Feliciana; Jefferson; Lafourche; Livingston; Orleans; Plaquemines; St. Bernard; St. Charles; St. Helena; St. James; St. John the Baptist; St. Tammany; Tangipahoa; Washington,10e04dd4-ef93-4829-8bac-2bad1f010c55,6fcdeab8-2d64-4709-ba75-c67f20a90622
Louisiana,2,5,4.983831,f,0,2354263,2354263,0.753252,4,t,Acadia; Allen; Assumption; Avoyelles; Beauregard; Bienville; Bossier; Caddo; Calcasieu; Caldwell; Cameron; Catahoula; Claiborne; Concordia; De Soto; East Carroll; Evangeline; Franklin; Grant; Iberia; Iberville; Jackson; Jefferson Davis; LaSalle; Lafayette; Lincoln; Madison; Morehouse; Natchitoches; Ouachita; Pointe Coupee; Rapides; Red River; Richland; Sabine; St. Landry; St. Martin; St. Mary; Tensas; Terrebonne; Union; Vermilion; Vernon; Webster; West Baton Rouge; West Carroll; West Feliciana; Winn,5526aee6-1e46-4203-a2ca-57853455a52c,6fcdeab8-2d64-4709-ba75-c67f20a90622
Maricopa,1,6,6.000265,f,0,3087890,3087890,0.833795,1,t,sub:Maricopa — drawn district 1 (pop 3087890),eff65876-6105-48cc-97ea-bba4bef1225f,22ae29df-2daf-4a19-a548-f5dfc04e7775
Maricopa,2,5,4.999735,f,0,2572992,2572992,0.940442,1,t,sub:Maricopa — drawn district 2 (pop 2572992),fb320934-8fd5-4050-ae81-89f6427ab7c4,22ae29df-2daf-4a19-a548-f5dfc04e7775
Maryland,1,7,7.104761,f,0,3620187,3620187,0.698267,1,t,Anne Arundel; Calvert; Charles; Howard; Montgomery; Prince George's; St. Mary's,cb8a6bf5-a4d4-4287-8de9-5a28d8e27fcf,34d73f9e-08c7-4d4c-8cb9-781cc03800b4
Maryland,2,6,5.895239,f,0,3003883,3003883,0.394504,4,t,Allegany; Baltimore; Baltimore; Caroline; Carroll; Cecil; Dorchester; Frederick; Garrett; Harford; Kent; Queen Anne's; Somerset; Talbot; Washington; Wicomico; Worcester,284f72d3-1fe9-4d26-93d0-0f3add78f9ca,34d73f9e-08c7-4d4c-8cb9-781cc03800b4
Massachusetts,1,8,8.211442,f,0,4037494,4037494,0.838231,1,t,Berkshire; Essex; Franklin; Hampden; Hampshire; Middlesex; Worcester,3e5cccff-1730-4f13-89c3-cd301a8a5a0a,aadec238-4775-4644-95ec-59a32eb36ed7
Massachusetts,2,6,5.788558,f,0,2846183,2846183,0.506583,5,t,Barnstable; Bristol; Dukes; Nantucket; Norfolk; Plymouth; Suffolk,2498e672-f0ba-451d-be2b-438264f49280,aadec238-4775-4644-95ec-59a32eb36ed7
Michigan,1,8,8.061222,f,0,3913157,3913157,0.844908,1,t,Allegan; Barry; Berrien; Branch; Calhoun; Cass; Eaton; Hillsdale; Jackson; Kalamazoo; Lenawee; Monroe; St. Joseph; Van Buren; Washtenaw; Wayne,7aacc4e7-8b2d-4ac2-8f5a-6b452d0dfd71,378bdbbc-588a-4f6c-b2aa-2f6bbfe80665
Michigan,2,7,6.872634,f,0,3336181,3336181,0.912897,1,t,Genesee; Huron; Lapeer; Livingston; Macomb; Oakland; Sanilac; St. Clair; Tuscola,6ebf57ce-e019-4c38-8d2b-549f490df541,378bdbbc-588a-4f6c-b2aa-2f6bbfe80665
